Scan,DL Bat. V,DC Volts(EB),DC Amps(EB),DC Watts(EB),DC Wh(EB),DC Volts(ET),DC Amps(ET),DC Watts(ET),DC Wh(ET),DC Volts(PT),DC Amps(PT),DC Watts(PT),DC Wh(PT)
Feb 28 2016  4:17AM,11.843,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:18AM,11.853,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:19AM,11.844,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:20AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:21AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:22AM,11.848,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:23AM,11.841,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:24AM,11.853,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:25AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:26AM,11.852,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:27AM,11.852,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:28AM,11.843,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:29AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:30AM,11.852,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:31AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:32AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:33AM,11.843,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:34AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:35AM,11.846,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:36AM,11.843,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:37AM,11.853,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:38AM,11.844,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:39AM,11.853,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:40AM,11.848,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:41AM,11.85,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:42AM,11.845,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:43AM,11.854,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:44AM,11.845,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:45AM,11.853,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:46AM,11.845,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:47AM,11.847,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:48AM,11.847,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:49AM,11.841,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:50AM,11.853,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:51AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:52AM,11.841,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:53AM,11.847,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:54AM,11.844,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:55AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:56AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:57AM,11.848,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:58AM,11.845,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  4:59AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:00AM,11.847,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:01AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:02AM,11.851,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:03AM,11.845,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:04AM,11.851,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:05AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:06AM,11.844,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:07AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:08AM,11.85,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:09AM,11.845,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:10AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:11AM,11.85,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:12AM,11.847,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:13AM,11.845,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:14AM,11.846,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:15AM,11.851,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:16AM,11.847,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:17AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:18AM,11.852,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:19AM,11.854,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:20AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:21AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:22AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:23AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:24AM,11.854,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:25AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:26AM,11.854,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:27AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:28AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:29AM,11.844,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:30AM,11.843,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:31AM,11.844,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:32AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:33AM,11.85,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:34AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:35AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:36AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:37AM,11.846,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:38AM,11.853,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:39AM,11.854,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:40AM,11.847,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:41AM,11.84,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:42AM,11.848,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:43AM,11.848,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:44AM,11.844,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:45AM,11.852,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:46AM,11.852,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:47AM,11.841,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:48AM,11.85,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:49AM,11.85,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:50AM,11.851,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:51AM,11.843,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:52AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:53AM,11.84,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:54AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:55AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:56AM,11.842,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:57AM,11.844,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:58AM,11.853,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  5:59AM,11.849,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  6:00AM,11.843,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  6:01AM,11.846,0,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  6:02AM,11.845,1.554,0,0,2437.579,0,0,0,2401.831,0,0,0,1403.105
Feb 28 2016  6:03AM,11.85,2.054,0,0,2437.579,1.659,0,0,2401.831,1.608,0,0,1403.105
Feb 28 2016  6:04AM,11.853,2.418,0,0,2437.579,2.02,0,0,2401.831,1.892,0,0,1403.105
Feb 28 2016  6:05AM,11.85,3.168,0,0,2437.579,2.773,0,0,2401.831,2.496,0,0,1403.105
Feb 28 2016  6:06AM,11.844,3.912,0,0,2437.579,3.506,0,0,2401.831,3.06,0,0,1403.105
Feb 28 2016  6:07AM,11.848,5.09,0,0,2437.579,4.705,0,0,2401.831,4.027,0,0,1403.105
Feb 28 2016  6:08AM,11.842,6.395,0,0,2437.579,5.983,0,0,2401.831,5.176,0,0,1403.105
Feb 28 2016  6:09AM,11.852,8.481,0,0,2437.579,8.063,0,0,2401.831,6.867,0,0,1403.105
Feb 28 2016  6:10AM,11.842,10.901,0,0,2437.579,10.545,0,0,2401.831,8.839,0,0,1403.105
Feb 28 2016  6:11AM,11.852,14.588,0,0,2437.579,14.21,0,0,2401.831,11.897,0,0,1403.105
Feb 28 2016  6:12AM,11.841,18.791,0,0,2437.579,18.436,0,0,2401.831,15.362,0,0,1403.105
Feb 28 2016  6:13AM,11.844,25.17,0,0,2437.579,24.842,0,0,2401.831,20.675,0,0,1403.105
Feb 28 2016  6:14AM,11.846,32.174,0,0,2437.579,31.896,0,0,2401.831,26.721,0,0,1403.105
Feb 28 2016  6:15AM,11.841,42.852,0,0,2437.579,42.466,0,0,2401.831,35.68,0,0,1403.105
Feb 28 2016  6:16AM,11.852,52.411,0,0,2437.579,52.066,0,0,2401.831,45.489,0,0,1403.105
Feb 28 2016  6:17AM,11.846,64.164,0,0,2437.579,63.71,0,0,2401.831,57.648,0,0,1403.105
Feb 28 2016  6:18AM,11.852,74.258,0,0,2437.579,73.044,0,0,2401.831,68.979,0,0,1403.105
Feb 28 2016  6:19AM,11.855,83.603,0,0,2437.579,82.63,0,0,2401.831,81.018,0,0,1403.105
Feb 28 2016  6:20AM,11.851,90.824,0,0,2437.579,90.409,0,0,2401.831,89.733,0,0,1403.105
Feb 28 2016  6:21AM,11.852,93.972,0,0,2437.579,85.733,0,0,2401.831,76.625,0,0,1403.105
Feb 28 2016  6:22AM,11.846,71.039,0,0,2437.579,76.994,0,0,2401.831,69.036,0,0,1403.105
Feb 28 2016  6:23AM,11.848,98.568,0,0,2437.579,63.065,0,0,2401.831,99.03,0,0,1403.105
Feb 28 2016  6:24AM,11.853,82.828,0,0,2437.579,89.695,0,0,2401.831,86.089,0,0,1403.105
Feb 28 2016  6:25AM,11.852,64.345,0,0,2437.579,66.128,0,0,2401.831,98.527,0,0,1403.105
Feb 28 2016  6:26AM,11.844,75.447,0,0,2437.579,85.815,0,0,2401.831,91.176,0,0,1403.105
Feb 28 2016  6:27AM,11.842,101.22,0,0,2437.579,103.095,0,0,2401.831,71.062,0,0,1403.105
Feb 28 2016  6:28AM,11.848,68.315,0,0,2437.579,76.234,0,0,2401.831,40.611,0,0,1403.105
Feb 28 2016  6:29AM,11.842,70.154,0,0,2437.579,81.94,0,0,2401.831,86.328,0,0,1403.105
Feb 28 2016  6:30AM,11.851,109.03,0,0,2437.579,90.445,0,0,2401.831,101.86,0,0,1403.105
Feb 28 2016  6:32AM,11.846,95.299,0,0,2437.579,106.215,0,0,2401.831,63.847,0,0,1403.105
Feb 28 2016  6:33AM,11.848,84.974,0,0,2437.579,103.75,0,0,2401.831,115.033,0,0,1403.105
Feb 28 2016  6:34AM,11.841,86.842,0,0,2437.579,83.595,0,0,2401.831,54.06,0,0,1403.105
Feb 28 2016  6:35AM,11.842,140.025,0,0,2437.579,140.072,0,0,2401.831,125.576,0,0,1403.105
Feb 28 2016  6:36AM,11.849,147.464,0,0,2437.579,147.115,0,0,2401.831,147.774,0,0,1403.105
Feb 28 2016  6:37AM,11.851,154.672,0,0,2437.579,154.261,0,0,2401.831,154.723,0,0,1403.105
Feb 28 2016  6:38AM,11.84,160.059,0,0,2437.579,159.508,0,0,2401.831,159.552,0,0,1403.105
Feb 28 2016  6:39AM,11.84,165.043,0,0,2437.579,164.49,0,0,2401.831,164.361,0,0,1403.105
Feb 28 2016  6:40AM,11.843,168.426,0,0,2437.579,167.893,0,0,2401.831,167.835,0,0,1403.105
Feb 28 2016  6:41AM,11.844,171.613,0,0,2437.579,171.093,0,0,2401.831,170.98,0,0,1403.105
Feb 28 2016  6:42AM,11.843,173.88,0,0,2437.579,173.371,0,0,2401.831,173.256,0,0,1403.105
Feb 28 2016  6:43AM,11.848,176.019,0,0,2437.579,175.467,0,0,2401.831,175.446,0,0,1403.105
Feb 28 2016  6:44AM,11.85,177.593,0,0,2437.579,177.032,0,0,2401.831,177.001,0,0,1403.105
Feb 28 2016  6:45AM,11.842,179.555,0,0,2437.579,178.963,0,0,2401.831,178.68,0,0,1403.105
Feb 28 2016  6:46AM,11.841,181.286,0,0,2437.579,180.587,0,0,2401.831,180.042,0,0,1403.105
Feb 28 2016  6:47AM,11.844,182.6,0,0,2437.579,181.794,0,0,2401.831,181.766,0,0,1403.105
Feb 28 2016  6:48AM,11.842,183.776,0,0,2437.579,183.248,0,0,2401.831,182.867,0,0,1403.105
Feb 28 2016  6:49AM,11.84,185.34,0,0,2437.579,184.473,0,0,2401.831,183.991,0,0,1403.105
Feb 28 2016  6:50AM,11.853,186.476,0.051,9.593,2437.579,185.694,0,0,2401.831,185.071,0,0,1403.105
Feb 28 2016  6:51AM,11.846,187.638,0.054,10.208,2437.58,186.88,0,0,2401.831,186.329,0,0,1403.105
Feb 28 2016  6:52AM,11.847,189.181,0.054,10.249,2437.58,188.023,0,0,2401.831,187.391,0,0,1403.105
Feb 28 2016  6:53AM,11.85,190.141,0.054,10.315,2437.58,188.675,0,0,2401.831,188.358,0,0,1403.105
Feb 28 2016  6:54AM,11.842,191.127,0.054,10.25,2437.58,189.547,0,0,2401.831,189.189,0,0,1403.105
Feb 28 2016  6:55AM,11.846,191.832,0.054,10.259,2437.58,190.369,0,0,2401.831,189.926,0,0,1403.105
Feb 28 2016  6:56AM,11.841,192.497,0.053,10.275,2437.58,190.732,0,0,2401.831,190.725,0,0,1403.105
Feb 28 2016  6:57AM,11.845,193.213,0.053,10.299,2437.58,191.4,0,0,2401.831,191.074,0,0,1403.105
Feb 28 2016  6:58AM,11.842,193.485,0.054,10.387,2437.581,191.547,0,0,2401.831,191.723,0,0,1403.105
Feb 28 2016  6:59AM,11.846,193.905,0.054,10.385,2437.581,191.906,0,0,2401.831,191.944,0,0,1403.105
Feb 28 2016  7:00AM,11.848,194.363,0.053,10.379,2437.581,192.344,0,0,2401.831,192.198,0,0,1403.105
Feb 28 2016  7:01AM,11.84,194.471,0.053,10.383,2437.581,192.491,0,0,2401.831,192.595,0,0,1403.105
Feb 28 2016  7:02AM,11.849,194.786,0.053,10.293,2437.581,192.632,0,0,2401.831,192.837,0,0,1403.105
Feb 28 2016  7:03AM,11.852,195.401,0.053,10.368,2437.582,193.272,0,0,2401.831,193.001,0,0,1403.105
Feb 28 2016  7:04AM,11.843,195.999,0.053,10.398,2437.582,193.579,0,0,2401.831,193.477,0,0,1403.105
Feb 28 2016  7:05AM,11.85,196.332,0.053,10.406,2437.582,193.844,0,0,2401.831,193.936,0,0,1403.105
Feb 28 2016  7:06AM,11.841,196.363,0.053,10.335,2437.582,193.945,0,0,2401.831,194.064,0,0,1403.105
Feb 28 2016  7:07AM,11.85,196.365,0.052,10.297,2437.583,193.962,0,0,2401.831,194.107,0,0,1403.105
Feb 28 2016  7:08AM,11.841,196.512,0.053,10.368,2437.583,194.388,0,0,2401.831,194.137,0,0,1403.105
Feb 28 2016  7:09AM,11.846,197.167,0.053,10.433,2437.583,194.562,0,0,2401.831,194.54,0,0,1403.105
Feb 28 2016  7:10AM,11.847,197.821,0.052,10.355,2437.583,195.415,0,0,2401.831,194.908,0,0,1403.105
Feb 28 2016  7:11AM,11.85,198.341,0.052,10.262,2437.583,195.643,0,0,2401.831,195.574,0,0,1403.105
Feb 28 2016  7:12AM,11.852,198.657,0.052,10.32,2437.583,196.314,0,0,2401.831,195.928,0,0,1403.105
Feb 28 2016  7:13AM,11.85,199.328,0.052,10.427,2437.584,196.539,0,0,2401.831,196.316,0,0,1403.105
Feb 28 2016  7:14AM,11.843,199.613,0.053,10.509,2437.584,197.026,0,0,2401.831,196.857,0,0,1403.105
Feb 28 2016  7:15AM,11.852,200.395,0.052,10.524,2437.584,197.628,0,0,2401.831,197.096,0,0,1403.105
Feb 28 2016  7:16AM,11.848,201.18,0.052,10.479,2437.584,198.342,0,0,2401.831,197.891,0,0,1403.105
Feb 28 2016  7:17AM,11.842,201.321,0.053,10.598,2437.584,198.441,0,0,2401.831,198.429,0,0,1403.105
Feb 28 2016  7:18AM,11.843,201.355,0.055,10.995,2437.584,198.455,0,0,2401.831,198.691,0,0,1403.105
Feb 28 2016  7:19AM,11.84,168.803,0.831,140.239,2437.585,198.9,0,0,2401.831,198.769,0,0,1403.105
Feb 28 2016  7:20AM,11.846,171.056,0.83,141.955,2437.587,198.725,0,0,2401.831,198.954,0,0,1403.105
Feb 28 2016  7:21AM,11.846,170.412,0.84,143.206,2437.59,198.836,0,0,2401.831,198.902,0,0,1403.105
Feb 28 2016  7:22AM,11.841,170.562,0.836,142.526,2437.592,198.646,0,0,2401.831,198.931,0,0,1403.105
Feb 28 2016  7:23AM,11.854,170.09,0.833,141.631,2437.595,198.547,0,0,2401.831,198.865,0,0,1403.105
Feb 28 2016  7:24AM,11.851,171.933,0.878,150.914,2437.597,199.296,0,0,2401.831,198.833,0,0,1403.105
Feb 28 2016  7:25AM,11.852,191.944,0.307,58.873,2437.6,199.424,0,0,2401.831,199.353,0,0,1403.105
Feb 28 2016  7:26AM,11.851,172.785,0.949,163.92,2437.602,199.81,0,0,2401.831,199.693,0,0,1403.105
Feb 28 2016  7:27AM,11.844,171.113,1.028,175.972,2437.605,170.251,0.975,165.954,2401.831,199.947,0,0,1403.105
Feb 28 2016  7:28AM,11.852,172.64,1.079,186.249,2437.608,168.836,1.035,174.703,2401.833,168.963,0.976,164.837,1403.107
Feb 28 2016  7:29AM,11.85,174.426,1.122,195.663,2437.612,170.266,1.077,183.371,2401.837,167.716,1.03,172.776,1403.11
Feb 28 2016  7:30AM,11.853,172.548,1.134,195.639,2437.614,170.687,1.087,185.458,2401.84,167.947,1.07,179.705,1403.113
Feb 28 2016  7:31AM,11.85,173.755,1.158,201.228,2437.618,169.85,1.111,188.661,2401.843,169.784,1.077,182.899,1403.117
Feb 28 2016  7:32AM,11.848,175.717,1.182,207.73,2437.622,169.844,1.137,193.166,2401.846,168.185,1.107,186.255,1403.12
Feb 28 2016  7:33AM,11.85,173.48,1.204,208.871,2437.625,170.389,1.162,197.986,2401.849,171.261,1.124,192.467,1403.123
Feb 28 2016  7:34AM,11.84,171.841,1.218,209.297,2437.628,171.264,1.168,199.956,2401.853,171.825,1.144,196.511,1403.126
Feb 28 2016  7:35AM,11.853,172.594,1.251,215.96,2437.632,170.246,1.204,205.064,2401.855,171.989,1.146,197.086,1403.129
Feb 28 2016  7:36AM,11.843,172.143,1.309,225.294,2437.636,168.996,1.244,210.188,2401.859,172.438,1.186,204.538,1403.132
Feb 28 2016  7:37AM,11.85,178.695,1.39,248.395,2437.639,175.175,1.344,235.527,2401.863,170.147,1.237,210.41,1403.136
Feb 28 2016  7:38AM,11.84,175.546,1.481,260.023,2437.644,171.05,1.418,242.463,2401.866,203.608,0,0,1403.139
Feb 28 2016  7:39AM,11.844,174.184,1.477,257.243,2437.648,171.89,1.421,244.275,2401.87,170.734,1.408,240.36,1403.142
Feb 28 2016  7:40AM,11.854,172.139,1.508,259.554,2437.651,172.599,1.458,251.625,2401.874,169.672,1.408,238.99,1403.146
Feb 28 2016  7:41AM,11.842,171.762,1.336,229.53,2437.656,169.753,1.267,215.005,2401.878,170.136,1.455,247.596,1403.15
Feb 28 2016  7:42AM,11.851,174.859,1.254,219.24,2437.659,168.571,1.272,214.434,2401.881,170.213,1.335,227.292,1403.153
Feb 28 2016  7:43AM,11.844,177.34,1.461,259.031,2437.663,171.259,1.387,237.573,2401.885,168.542,1.255,211.568,1403.157
Feb 28 2016  7:44AM,11.847,177.23,1.707,302.445,2437.667,172.396,1.652,284.843,2401.889,167.794,1.363,228.762,1403.16
Feb 28 2016  7:45AM,11.843,174.952,1.739,304.236,2437.673,180.166,1.303,234.733,2401.894,187.887,0.821,154.187,1403.165
Feb 28 2016  7:46AM,11.848,176.621,1.459,257.684,2437.677,172.973,1.634,282.629,2401.898,190.74,0.722,137.743,1403.169
Feb 28 2016  7:47AM,11.853,174.735,1.634,285.464,2437.682,171.95,1.57,269.94,2401.903,171.507,1.623,278.423,1403.173
Feb 28 2016  7:48AM,11.848,172.48,1.531,264.134,2437.686,172.325,1.451,250.09,2401.906,168.858,1.575,265.964,1403.177
Feb 28 2016  7:49AM,11.852,174.59,1.431,249.792,2437.69,170.742,1.423,243.006,2401.911,169.651,1.467,248.901,1403.181
Feb 28 2016  7:50AM,11.845,169.658,1.509,256.021,2437.694,170.103,1.446,245.895,2401.914,168.95,1.432,241.891,1403.185
Feb 28 2016  7:51AM,11.854,175.029,1.515,265.191,2437.698,169.868,1.445,245.414,2401.918,168.883,1.434,242.168,1403.189
Feb 28 2016  7:52AM,11.842,176.034,1.397,245.971,2437.702,170.58,1.355,231.108,2401.922,167.762,1.434,240.503,1403.192
Feb 28 2016  7:53AM,11.852,175.184,1.342,235.097,2437.706,172.659,1.34,231.413,2401.925,169.267,1.341,226.956,1403.196
Feb 28 2016  7:54AM,11.853,175.745,1.387,243.692,2437.709,196.287,0.25,49.002,2401.928,201.662,0,0,1403.198
Feb 28 2016  7:55AM,11.849,177.062,1.394,246.876,2437.712,171.878,1.336,229.669,2401.931,169.45,1.357,229.952,1403.201
Feb 28 2016  7:56AM,11.843,173.903,1.34,233.105,2437.716,171.745,1.291,221.666,2401.935,169.556,1.338,226.885,1403.205
Feb 28 2016  7:57AM,11.853,169.359,1.254,212.351,2437.719,168.244,1.228,206.672,2401.938,169.141,1.339,226.526,1403.208
Feb 28 2016  7:58AM,11.847,206.055,0,0,2437.723,202.714,0,0,2401.941,168.471,1.218,205.129,1403.211
Feb 28 2016  7:59AM,11.852,175.789,1.402,246.527,2437.727,172.267,1.366,235.35,2401.945,171.074,1.503,257.085,1403.215
Feb 28 2016  8:00AM,11.852,200.007,0.38,75.93,2437.731,171.972,1.702,292.741,2401.949,170.31,1.364,232.34,1403.219
Feb 28 2016  8:01AM,11.849,175.605,1.808,317.5,2437.737,171.856,1.753,301.324,2401.954,172.647,1.664,287.28,1403.223
Feb 28 2016  8:02AM,11.843,175.283,1.686,295.612,2437.741,171.467,1.637,280.712,2401.958,169.947,1.736,295.061,1403.228
Feb 28 2016  8:03AM,11.841,173.818,1.659,288.362,2437.746,171.488,1.602,274.811,2401.963,168.476,1.627,274.099,1403.232
Feb 28 2016  8:04AM,11.846,173.314,1.615,279.828,2437.75,170.357,1.574,268.162,2401.968,168.923,1.594,269.209,1403.236
Feb 28 2016  8:05AM,11.853,173.584,1.735,301.211,2437.755,170.418,1.675,285.517,2401.972,169.664,1.559,264.499,1403.24
Feb 28 2016  8:06AM,11.844,173.845,1.561,271.309,2437.76,169.756,1.505,255.394,2401.976,170.527,1.65,281.332,1403.245
Feb 28 2016  8:07AM,11.846,173.861,1.585,275.571,2437.764,170.732,1.531,261.372,2401.981,197.69,0.215,42.567,1403.249
Feb 28 2016  8:08AM,11.85,173.642,1.528,265.32,2437.768,170.608,1.486,253.549,2401.985,169.256,1.532,259.355,1403.253
Feb 28 2016  8:09AM,11.844,176.267,1.821,320.992,2437.774,173.831,1.763,306.485,2401.99,167.678,1.478,247.771,1403.257
Feb 28 2016  8:10AM,11.844,175.846,1.719,302.324,2437.779,170.714,1.666,284.422,2401.994,169.971,1.746,296.757,1403.262
Feb 28 2016  8:11AM,11.846,174.227,1.737,302.612,2437.783,169.475,1.733,293.68,2401.999,170.451,1.649,281.002,1403.267
Feb 28 2016  8:12AM,11.849,175.128,1.849,323.753,2437.789,170.753,1.805,308.136,2402.004,169.702,1.643,278.772,1403.271
Feb 28 2016  8:13AM,11.856,172.189,1.544,265.949,2437.793,170.167,1.494,254.208,2402.008,169.522,1.701,288.364,1403.276
Feb 28 2016  8:14AM,11.847,172.485,1.748,301.552,2437.798,169.84,1.701,288.819,2402.013,168.358,1.471,247.659,1403.281
